Entity,Label,Source_URL
National Symbols,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
10 August 2024,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Culture Branch,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
9780642471345,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
16 May 2013,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
14 June 2013,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Flag and Nation: Australians,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
National Symbols Branch,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
The Dept.,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
9780642471314,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
OCLC 48405603,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Snooks & Co.,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Canberra,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
John Wiley & Sons,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
9780701636470,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
OCLC 49316140,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
The Dept. ISBN,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
0642471312,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
17 August 2016,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
15 November 2017,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
College of Arms,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
2023,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
23 February 2023,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
17 June 2020,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"ch1
- ^",PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Canberra: Department,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
1985,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
9780644040464,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
OCLC 17384901,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
April 2025,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
12 April 2025,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
7 August 2023,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
11 November 2022,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Remembrance Day,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Bills Digest No,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Protection of Australian Flags (Desecration of the Flag,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
October 2013,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
the Wayback Machine,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
ISSN,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
1328-8091,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Hudson,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Phillip,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
16 November 2002,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
2 March 2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"Farr, Malcom",ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
17 September 2003,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
The Daily Telegraph,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
358963129,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
27 March 2006,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
13 August 2024,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
the Australian National Flag (Desecration of the Flag,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
14 August 2024,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Robert J.,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
1788,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Hill,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
David,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
2009,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
the First Fleet,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
North Sydney,GPE,https://en.wikipedia.org/wiki/Flag_of_Australia
Random House,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Department of the Prime,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Wright,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Clare,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
28 November 2014,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Eureka Flag,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
5 December 2021,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
20 January 2024,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Tink,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Andrew,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Allen & Unwin,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Kwan,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
The Argus (,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
207,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Victoria,GPE,https://en.wikipedia.org/wiki/Flag_of_Australia
4 September 1901,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
National Library of.,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Thomson,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Jeff,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
November 2015,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Jon Radel,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
21 November 2023,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Colorado,GPE,https://en.wikipedia.org/wiki/Flag_of_Australia
www.coloradohistoricnewspapers.org,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
15 August 2025,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
2383,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
7 September 1901,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
National Library of,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
1128,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
28 September 1901,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Commonwealth Document,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
National Archives of Australia,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
2 June 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
18 June 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Australian Identity,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
13 February 2014,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
20 October 2014,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Australian National Flag Association,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
24 November 2014,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"Nation, University of New South Wales",ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Armistice Day,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
1918,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
17 January 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
1 March 2022,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
flagsociety.org.au,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
17 July 2011,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
27 May 2011,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"Booker, Herbert",ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
September 1934,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Washington,GPE,https://en.wikipedia.org/wiki/Flag_of_Australia
National Geographic Society,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
3 September 2023,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
The Register (Adelaide,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
LXXXIX,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
6 March 1924,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Sydney: University of New South Wales university,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Commonwealth of Australia Flag Archived,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
26 January 2005,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
NSW Government,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
30 April 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
3 October 2024,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
May 2011,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
M.O.,GPE,https://en.wikipedia.org/wiki/Flag_of_Australia
Australian Army Military Orders,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
February 2012,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
George Odgers,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
The Status Of The Flag Deprecated,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
31 October 2004,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
archive.today,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Kwan,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
House of Representatives,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Bob Menzies,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
2004,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"Madden, Cathy",ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
22 June 2023,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Parliament of Australia,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
2 June 1994,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
6 February 2009,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
1318,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Graeme,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Griffith Law Review,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
"Henckels, Caroline",ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
January 2018,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Monash University Law Review,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
386,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
17 March 2012,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Hartley,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Lisa K.,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
June 2015,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Journal of Sociology,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
1440-7833,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
the Rt Hon Sir,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Parkes,GPE,https://en.wikipedia.org/wiki/Flag_of_Australia
Henry,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
6 February 1890,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Foundation1901,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
20 September 2001,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"18 September 2001, 30853",DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Ian Warden,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
The Canberra Times,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
September 2002,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Acacia Ridge,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
8 September 2004,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Annelie Hailes,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Courier Mail,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
September 2009,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
The Queensland Times,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
September 2010,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Sarah Harvey,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
September 2012,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Chris Owen,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
3 September 2013,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"Warwick, Warwick Daily News",ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
27 June 2016,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
www.pmc.gov.au,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
1 December 2017,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
3 December 2017,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Land Rights News,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
July 1995,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
May 2006,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
ABC News,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Australian Broadcasting Corporation,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
25 January 2022,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
12 January 2009,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
ComLaw,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Legislative Instruments,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
The Australian Flag – Similar,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
14 March 2011,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
20 November 2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Guardian,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
25 January 2018,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
26 December 2021,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Newspoll,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
25 January 2004,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Roy Morgan Research,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
May 2010,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
11 April 2012,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
27 April 2012,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
Aussie,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
Mccrindle.com.au,PERSON,https://en.wikipedia.org/wiki/Flag_of_Australia
12 August 2015,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
"Smith, Mark",ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
26 January 2016,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
edit]- Australian National Flag—Department,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
20 September 1901,DATE,https://en.wikipedia.org/wiki/Flag_of_Australia
the Federal Flag Competition,ORG,https://en.wikipedia.org/wiki/Flag_of_Australia
Germany,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Civil,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Proportion,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Adopted,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
3 July 1919,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
23 May 1949,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
3 October 1990,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Bundeswehr,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
June 1950,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Dienstflagge,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Seestreitkräfte,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Naval,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
May 1956,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Schwarz-Rot-Gold).[1,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1848,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Confederation,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Empire,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1848 to 1849,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Reich,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Weimar Republic,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1919 to 1933,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Federal Republic of Germany,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1949,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the mid-19th century,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the 1848–1849 Revolutions,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1919–1933,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Federal Republic,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Democratic Republic,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1867,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the North German Confederation,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Prussia,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1870–71,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
German Empire,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Nazis,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1933,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
up to three years,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the radical 1840s,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Conservative Order,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Napoleon,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Jenaer Burschenschaft,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Burschenschaften,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Metternich,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
the Carlsbad Decrees,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
August,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Daniel von Binzer's,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Zur Auflösung,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Johannes Brahms,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Lützow Free Corps,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Weimar,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Bundesflagge,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
later years,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Dienstflagge der Bundesbehörden,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Bundesdienstflagge,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1950,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Bundesschild,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
the European Union,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1996,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1806,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Federal Government Decree,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Bundesdienstflagge,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1956,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Navy,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
navy,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
2 June 1999,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Colour,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
RAL,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1021,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
HKS,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
CMYK,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Hexadecimal,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Decimal,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
RGB,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Schwarz,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Schwarz,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Imperial Germany,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
24 December 1951,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Federal Court of Justice,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Bundesgerichtshof,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Arnold Rabbow,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1968,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
days,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
22 March 2005,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Only 1 May,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
3 October,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Date,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Reason,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
27 January | Commemoration Day,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Opfer des Nationalsozialismus,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1945,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the United Nations,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Labour Tag,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Arbeit,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
17 June | Anniversary,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
17 June 1953,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Juni 1953,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1953,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
20 July | Anniversary of,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
20 July 1944,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Juli,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1944,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
20 July Plot,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Adolf Hitler,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Claus von Stauffenberg,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
October,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Deutschen Einheit,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1990,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
The 2nd,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Sunday,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Election days,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the European Parliament,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Federal Ministry of the Interior.[19],ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
800/962 – 1806,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Holy Roman Empire,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Nation,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1512,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Holy Roman Emperor,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the late 13th or,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
early 14th century,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the early 15th century,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the St George's Cross,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
England,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Hanseatic League,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
13th–17th century,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Hanseatic,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Hamburg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Bremen,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Heinrich XI,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Prince Reuss,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Greiz,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Joseph II,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Reuss-Greiz,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
12 May 1778,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Fürstentum Reuß-Greiz,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
today,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Reuss,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Napoleon Bonaparte,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Holy Roman,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Francis II,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Habsburg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Austrian Empire,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Francis,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Austria,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1918,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Confederation of the Rhine,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
France,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Imperial Standard,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Prussian Army,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Holy Roman,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Congress,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Vienna,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Confederation,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Holy Roman Empire,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Urburschenschaft,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Jena,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
June 1815,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
The Jena Urburschenschaft,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Friedrich Ludwig Jahn,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Imperial,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Anton Probsthan,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Mecklenburg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Fraulein Nitschke,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Burschenschaft,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Vandalia.[27,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
18 October 1817,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Wartburg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Thuringia,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Jena Urburschenschaft,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
The Ministerial Council of the German Confederation,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1819,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
